dataset,pair_idx,protein,region,layer,mean_margin,final_model_prob1
real_PRS,183,protein2,n_term,3,-1.4857273022333781,0.2413541078567505
real_PRS,183,protein2,n_term,4,-1.1256029287974039,0.2413541078567505
real_PRS,183,protein2,n_term,5,-0.9429024219512939,0.2413541078567505
real_PRS,183,protein2,n_term,6,-0.925986913839976,0.2413541078567505
real_PRS,183,protein2,n_term,7,-0.849425999323527,0.2413541078567505
real_PRS,183,protein2,n_term,8,-0.7601695537567139,0.2413541078567505
real_PRS,183,protein2,n_term,9,-0.27498602867126465,0.2413541078567505
real_PRS,183,protein2,n_term,10,0.049607276916503906,0.2413541078567505
real_PRS,183,protein2,c_term,0,-1.6592873493830362,0.2413541078567505
real_PRS,183,protein2,c_term,1,-1.676926056543986,0.2413541078567505
real_PRS,183,protein2,c_term,2,-1.1113412857055665,0.2413541078567505
real_PRS,183,protein2,c_term,3,-0.8142141977945964,0.2413541078567505
real_PRS,183,protein2,c_term,4,-0.1969958464304606,0.2413541078567505
real_PRS,183,protein2,c_term,5,0.4345952351888021,0.2413541078567505
real_PRS,183,protein2,c_term,6,0.43086957931518555,0.2413541078567505
real_PRS,183,protein2,c_term,7,0.7399855295817057,0.2413541078567505
real_PRS,183,protein2,c_term,8,0.9367785930633545,0.2413541078567505
real_PRS,183,protein2,c_term,9,0.9298988660176595,0.2413541078567505
real_PRS,183,protein2,c_term,10,0.49014565149943035,0.2413541078567505
real_PRS,183,protein2,middle,0,-1.888547166188558,0.2413541078567505
real_PRS,183,protein2,middle,1,-1.8720549821853638,0.2413541078567505
real_PRS,183,protein2,middle,2,-1.11521524588267,0.2413541078567505
real_PRS,183,protein2,middle,3,-1.0611469268798828,0.2413541078567505
real_PRS,183,protein2,middle,4,-1.0294875462849935,0.2413541078567505
real_PRS,183,protein2,middle,5,-0.4814241369565328,0.2413541078567505
real_PRS,183,protein2,middle,6,-0.13292591770490012,0.2413541078567505
real_PRS,183,protein2,middle,7,0.022036906083424887,0.2413541078567505
real_PRS,183,protein2,middle,8,0.20286397536595663,0.2413541078567505
real_PRS,183,protein2,middle,9,0.7037627299626669,0.2413541078567505
real_PRS,183,protein2,middle,10,0.02207776705423991,0.2413541078567505
real_PRS,184,protein2,n_term,0,-1.5872183322906495,0.9835551381111145
real_PRS,184,protein2,n_term,1,-1.8150269667307535,0.9835551381111145
real_PRS,184,protein2,n_term,2,-1.1570345719655355,0.9835551381111145
real_PRS,184,protein2,n_term,3,-1.0379942417144776,0.9835551381111145
real_PRS,184,protein2,n_term,4,-0.8892498215039571,0.9835551381111145
real_PRS,184,protein2,n_term,5,0.005244803428649902,0.9835551381111145
real_PRS,184,protein2,n_term,6,0.5411208073298136,0.9835551381111145
real_PRS,184,protein2,n_term,7,0.7351833899815877,0.9835551381111145
real_PRS,184,protein2,n_term,8,0.8616738319396973,0.9835551381111145
real_PRS,184,protein2,n_term,9,1.6741409480571747,0.9835551381111145
real_PRS,184,protein2,n_term,10,2.0966591278711957,0.9835551381111145
real_PRS,184,protein2,c_term,0,-1.320209272702535,0.9835551381111145
real_PRS,184,protein2,c_term,1,-1.2515154997507731,0.9835551381111145
real_PRS,184,protein2,c_term,2,-0.9791082938512167,0.9835551381111145
real_PRS,184,protein2,c_term,3,-0.3844158172607422,0.9835551381111145
real_PRS,184,protein2,c_term,4,-0.2904703140258789,0.9835551381111145
real_PRS,184,protein2,c_term,5,-0.39906309843063353,0.9835551381111145
real_PRS,184,protein2,c_term,6,-0.19774340689182282,0.9835551381111145
real_PRS,184,protein2,c_term,7,0.6787047743797302,0.9835551381111145
real_PRS,184,protein2,c_term,8,0.6653884887695313,0.9835551381111145
real_PRS,184,protein2,c_term,9,1.0023056427637735,0.9835551381111145
real_PRS,184,protein2,c_term,10,1.310190987586975,0.9835551381111145
real_PRS,184,protein2,middle,0,-1.7479288458824158,0.9835551381111145
real_PRS,184,protein2,middle,1,-1.8483859380086263,0.9835551381111145
real_PRS,184,protein2,middle,2,-1.1816392898559571,0.9835551381111145
real_PRS,184,protein2,middle,3,-0.2363005002339681,0.9835551381111145
real_PRS,184,protein2,middle,4,-0.17926039695739746,0.9835551381111145
real_PRS,184,protein2,middle,5,0.05768024921417236,0.9835551381111145
real_PRS,184,protein2,middle,6,0.8800264279047648,0.9835551381111145
real_PRS,184,protein2,middle,7,1.869726441303889,0.9835551381111145
real_PRS,184,protein2,middle,8,2.2859920501708983,0.9835551381111145
real_PRS,184,protein2,middle,9,2.4683783372243244,0.9835551381111145
real_PRS,184,protein2,middle,10,1.9634861717621486,0.9835551381111145
real_PRS,185,protein2,n_term,0,-1.3076099832852681,0.9803507924079895
real_PRS,185,protein2,n_term,1,-1.5881601611773173,0.9803507924079895
real_PRS,185,protein2,n_term,2,-1.0335941155751547,0.9803507924079895
real_PRS,185,protein2,n_term,3,-0.5153283993403117,0.9803507924079895
real_PRS,185,protein2,n_term,4,-0.4496724436680476,0.9803507924079895
real_PRS,185,protein2,n_term,5,0.4047255277633667,0.9803507924079895
real_PRS,185,protein2,n_term,6,0.7229469815889994,0.9803507924079895
real_PRS,185,protein2,n_term,7,0.94448188940684,0.9803507924079895
real_PRS,185,protein2,n_term,8,1.4773783246676127,0.9803507924079895
real_PRS,185,protein2,n_term,9,1.5869982798894247,0.9803507924079895
real_PRS,185,protein2,n_term,10,-0.020467281341552734,0.9803507924079895
real_PRS,185,protein2,c_term,0,-1.4377484877904256,0.9803507924079895
real_PRS,185,protein2,c_term,1,-1.4934036781390507,0.9803507924079895
real_PRS,185,protein2,c_term,2,-0.7227736910184225,0.9803507924079895
real_PRS,185,protein2,c_term,3,-0.2663052241007487,0.9803507924079895
real_PRS,185,protein2,c_term,4,0.5127923011779785,0.9803507924079895
real_PRS,185,protein2,c_term,5,1.1059848546981812,0.9803507924079895
real_PRS,185,protein2,c_term,6,1.109278424580892,0.9803507924079895
real_PRS,185,protein2,c_term,7,1.8338488419850667,0.9803507924079895
real_PRS,185,protein2,c_term,8,2.2343425273895265,0.9803507924079895
real_PRS,185,protein2,c_term,9,2.0542447090148928,0.9803507924079895
real_PRS,185,protein2,c_term,10,1.6018540700276693,0.9803507924079895
real_PRS,185,protein2,middle,0,-1.9021081527074177,0.9803507924079895
real_PRS,185,protein2,middle,1,-1.840004177391529,0.9803507924079895
real_PRS,185,protein2,middle,2,-0.692495588461558,0.9803507924079895
real_PRS,185,protein2,middle,3,-0.360415776570638,0.9803507924079895
real_PRS,185,protein2,middle,4,0.27130889892578125,0.9803507924079895
real_PRS,185,protein2,middle,5,0.8557898084322612,0.9803507924079895
real_PRS,185,protein2,middle,6,0.680437703927358,0.9803507924079895
real_PRS,185,protein2,middle,7,1.0946292479832966,0.9803507924079895
real_PRS,185,protein2,middle,8,1.5537027577559153,0.9803507924079895
real_PRS,185,protein2,middle,9,1.7421493848164877,0.9803507924079895
real_PRS,185,protein2,middle,10,0.8743549426396687,0.9803507924079895
real_PRS,186,protein2,n_term,0,-1.6467496077219645,0.12806177139282227
real_PRS,186,protein2,n_term,1,-1.607871876657009,0.12806177139282227
real_PRS,186,protein2,n_term,2,-1.3266281445821126,0.12806177139282227
real_PRS,186,protein2,n_term,3,-0.6559390068054199,0.12806177139282227
real_PRS,186,protein2,n_term,4,-0.29400442441304525,0.12806177139282227
real_PRS,186,protein2,n_term,5,-0.0003527681032816569,0.12806177139282227
real_PRS,186,protein2,n_term,6,-0.2980077584584554,0.12806177139282227
real_PRS,186,protein2,n_term,7,-0.33507723808288575,0.12806177139282227
real_PRS,186,protein2,n_term,8,-0.33800474802652997,0.12806177139282227
real_PRS,186,protein2,n_term,9,-0.23244272867838542,0.12806177139282227
real_PRS,186,protein2,n_term,10,-0.30269012451171873,0.12806177139282227
real_PRS,186,protein2,c_term,0,-1.7670714298884074,0.12806177139282227
real_PRS,186,protein2,c_term,1,-1.890414309501648,0.12806177139282227
real_PRS,186,protein2,c_term,2,-1.0289569934209188,0.12806177139282227
real_PRS,186,protein2,c_term,3,-0.2674609502156576,0.12806177139282227
real_PRS,186,protein2,c_term,4,0.364431889851888,0.12806177139282227
real_PRS,186,protein2,c_term,5,0.3098793347676595,0.12806177139282227
real_PRS,186,protein2,c_term,6,0.055560970306396486,0.12806177139282227
real_PRS,186,protein2,c_term,7,0.04701026280721029,0.12806177139282227
real_PRS,186,protein2,c_term,8,0.1659201939900716,0.12806177139282227
real_PRS,186,protein2,c_term,9,-0.01062917709350586,0.12806177139282227
real_PRS,186,protein2,c_term,10,-0.06916716893513998,0.12806177139282227
real_PRS,186,protein2,middle,0,-2.11628901163737,0.12806177139282227
real_PRS,186,protein2,middle,1,-2.1699240684509276,0.12806177139282227
real_PRS,186,protein2,middle,2,-1.1453163226445515,0.12806177139282227
real_PRS,186,protein2,middle,3,-0.46066630681355797,0.12806177139282227
real_PRS,186,protein2,middle,4,0.09615564346313477,0.12806177139282227
real_PRS,186,protein2,middle,5,0.18405017852783204,0.12806177139282227
real_PRS,186,protein2,middle,6,0.0541906992594401,0.12806177139282227
real_PRS,186,protein2,middle,7,0.022127405802408854,0.12806177139282227
real_PRS,186,protein2,middle,8,0.22591543197631836,0.12806177139282227
real_PRS,186,protein2,middle,9,0.13268283208211262,0.12806177139282227
real_PRS,186,protein2,middle,10,0.16983861923217775,0.12806177139282227
real_PRS,187,protein2,n_term,0,-2.0064503173033397,0.9943190217018127
real_PRS,187,protein2,n_term,1,-2.0520181616147357,0.9943190217018127
real_PRS,187,protein2,n_term,2,-1.4278132001558939,0.9943190217018127
real_PRS,187,protein2,n_term,3,-1.1189727187156677,0.9943190217018127
real_PRS,187,protein2,n_term,4,-0.4767970283826192,0.9943190217018127
real_PRS,187,protein2,n_term,5,-0.042239046096801756,0.9943190217018127
real_PRS,187,protein2,n_term,6,-0.16503598690032958,0.9943190217018127
real_PRS,187,protein2,n_term,7,0.3717004140218099,0.9943190217018127
real_PRS,187,protein2,n_term,8,0.06880738735198974,0.9943190217018127
real_PRS,187,protein2,n_term,9,0.3716706911722819,0.9943190217018127
real_PRS,187,protein2,n_term,10,0.07679056723912557,0.9943190217018127
real_PRS,187,protein2,c_term,0,-1.8666789849599204,0.9943190217018127
real_PRS,187,protein2,c_term,1,-1.8919553816318513,0.9943190217018127
real_PRS,187,protein2,c_term,2,-0.8299958328406016,0.9943190217018127
real_PRS,187,protein2,c_term,3,-0.40093901952107747,0.9943190217018127
real_PRS,187,protein2,c_term,4,-0.5822583039601644,0.9943190217018127
real_PRS,187,protein2,c_term,5,-0.5065346320470174,0.9943190217018127
real_PRS,187,protein2,c_term,6,0.043457444508870444,0.9943190217018127
real_PRS,187,protein2,c_term,7,0.6925768216451009,0.9943190217018127
real_PRS,187,protein2,c_term,8,0.8383863131205241,0.9943190217018127
real_PRS,187,protein2,c_term,9,0.7615509668986002,0.9943190217018127
real_PRS,187,protein2,c_term,10,-0.7652362426122029,0.9943190217018127
real_PRS,187,protein2,middle,0,-1.9830193837483725,0.9943190217018127
real_PRS,187,protein2,middle,1,-1.898485573132833,0.9943190217018127
real_PRS,187,protein2,middle,2,-1.191244888305664,0.9943190217018127
real_PRS,187,protein2,middle,3,-0.6102039655049641,0.9943190217018127
real_PRS,187,protein2,middle,4,-1.096009357770284,0.9943190217018127
real_PRS,187,protein2,middle,5,-1.3947939236958822,0.9943190217018127
real_PRS,187,protein2,middle,6,-1.7685111125310262,0.9943190217018127
real_PRS,187,protein2,middle,7,-0.5238080342610677,0.9943190217018127
real_PRS,187,protein2,middle,8,-1.0534495433171591,0.9943190217018127
real_PRS,187,protein2,middle,9,-1.2397281567255656,0.9943190217018127
real_PRS,187,protein2,middle,10,-0.9761615435282389,0.9943190217018127
real_PRS,188,protein2,n_term,0,-1.4828124274810155,0.2639179527759552
real_PRS,188,protein2,n_term,1,-1.6009970664978028,0.2639179527759552
real_PRS,188,protein2,n_term,2,-1.0305725495020548,0.2639179527759552
real_PRS,188,protein2,n_term,3,-0.22857651710510254,0.2639179527759552
real_PRS,188,protein2,n_term,4,0.21254106362660727,0.2639179527759552
real_PRS,188,protein2,n_term,5,0.4811214427153269,0.2639179527759552
real_PRS,188,protein2,n_term,6,0.38610422015190127,0.2639179527759552
real_PRS,188,protein2,n_term,7,0.1796371579170227,0.2639179527759552
real_PRS,188,protein2,n_term,8,0.2646842320760091,0.2639179527759552
real_PRS,188,protein2,n_term,9,0.3798571904500326,0.2639179527759552
real_PRS,188,protein2,n_term,10,0.08553838729858398,0.2639179527759552
real_PRS,188,protein2,c_term,0,-1.7916333198547363,0.2639179527759552
real_PRS,188,protein2,c_term,1,-2.029231826464335,0.2639179527759552
real_PRS,188,protein2,c_term,2,-1.1435202678044638,0.2639179527759552
real_PRS,188,protein2,c_term,3,-0.37258885701497396,0.2639179527759552
real_PRS,188,protein2,c_term,4,-0.1775715192159017,0.2639179527759552
real_PRS,188,protein2,c_term,5,0.1053429921468099,0.2639179527759552
real_PRS,188,protein2,c_term,6,0.07148075103759766,0.2639179527759552
real_PRS,188,protein2,c_term,7,-0.01040802001953125,0.2639179527759552
real_PRS,188,protein2,c_term,8,0.15794658660888672,0.2639179527759552
real_PRS,188,protein2,c_term,9,0.017612425486246745,0.2639179527759552
real_PRS,188,protein2,c_term,10,-0.07393366495768229,0.2639179527759552
real_PRS,188,protein2,middle,0,-1.2973507538437843,0.2639179527759552
real_PRS,188,protein2,middle,1,-1.3525350491205852,0.2639179527759552
real_PRS,188,protein2,middle,2,-0.7069818655649821,0.2639179527759552
real_PRS,188,protein2,middle,3,-0.2822948773701986,0.2639179527759552
real_PRS,188,protein2,middle,4,0.022887706756591797,0.2639179527759552
real_PRS,188,protein2,middle,5,0.4269515673319499,0.2639179527759552
real_PRS,188,protein2,middle,6,0.46978464126586916,0.2639179527759552
real_PRS,188,protein2,middle,7,0.3646545728047689,0.2639179527759552
real_PRS,188,protein2,middle,8,0.43231452306111656,0.2639179527759552
real_PRS,188,protein2,middle,9,0.29065965016682943,0.2639179527759552
real_PRS,188,protein2,middle,10,0.15386002858479816,0.2639179527759552
real_PRS,189,protein2,n_term,0,-1.6951059579849244,0.8173796534538269
real_PRS,189,protein2,n_term,1,-1.7259847482045492,0.8173796534538269
real_PRS,189,protein2,n_term,2,-1.2742017745971679,0.8173796534538269
real_PRS,189,protein2,n_term,3,-0.8914218664169311,0.8173796534538269
real_PRS,189,protein2,n_term,4,-0.6481426954269409,0.8173796534538269
real_PRS,189,protein2,n_term,5,-0.3141768455505371,0.8173796534538269
real_PRS,189,protein2,n_term,6,-0.029271014531453452,0.8173796534538269
real_PRS,189,protein2,n_term,7,0.31032103300094604,0.8173796534538269
real_PRS,189,protein2,n_term,8,0.2648826519648234,0.8173796534538269
real_PRS,189,protein2,n_term,9,0.6608945270379384,0.8173796534538269
real_PRS,189,protein2,n_term,10,0.009445017576217652,0.8173796534538269
real_PRS,189,protein2,c_term,0,-2.1109955151875814,0.8173796534538269
real_PRS,189,protein2,c_term,1,-2.0515389601389566,0.8173796534538269
real_PRS,189,protein2,c_term,2,-0.7887574990590414,0.8173796534538269
real_PRS,189,protein2,c_term,3,-0.23024743398030598,0.8173796534538269
real_PRS,189,protein2,c_term,4,0.22195034027099608,0.8173796534538269
real_PRS,189,protein2,c_term,5,1.2544608275095621,0.8173796534538269
real_PRS,189,protein2,c_term,6,1.1192443589369456,0.8173796534538269
real_PRS,189,protein2,c_term,7,1.3833152770996093,0.8173796534538269
real_PRS,189,protein2,c_term,8,1.4355659405390422,0.8173796534538269
real_PRS,189,protein2,c_term,9,1.269253921508789,0.8173796534538269
real_PRS,189,protein2,c_term,10,0.7527161677678426,0.8173796534538269
real_PRS,189,protein2,middle,0,-1.762068764368693,0.8173796534538269
real_PRS,189,protein2,middle,1,-1.682934315999349,0.8173796534538269
real_PRS,189,protein2,middle,2,-0.7582877377669016,0.8173796534538269
real_PRS,189,protein2,middle,3,-0.343373171488444,0.8173796534538269
real_PRS,189,protein2,middle,4,0.30652491251627606,0.8173796534538269
real_PRS,189,protein2,middle,5,0.8393507321675618,0.8173796534538269
real_PRS,189,protein2,middle,6,1.2826801697413126,0.8173796534538269
real_PRS,189,protein2,middle,7,1.5240840435028076,0.8173796534538269
real_PRS,189,protein2,middle,8,2.2324541091918944,0.8173796534538269
real_PRS,189,protein2,middle,9,2.177615761756897,0.8173796534538269
real_PRS,189,protein2,middle,10,1.4278902530670166,0.8173796534538269
real_PRS,190,protein2,n_term,0,-1.4818187554677327,0.9904775619506836
real_PRS,190,protein2,n_term,1,-1.44930695494016,0.9904775619506836
real_PRS,190,protein2,n_term,2,-0.9023626287778218,0.9904775619506836
real_PRS,190,protein2,n_term,3,-0.6040152072906494,0.9904775619506836
real_PRS,190,protein2,n_term,4,-0.39597135384877524,0.9904775619506836
real_PRS,190,protein2,n_term,5,0.2429668426513672,0.9904775619506836
real_PRS,190,protein2,n_term,6,0.12093022267023722,0.9904775619506836
real_PRS,190,protein2,n_term,7,0.4800538341204325,0.9904775619506836
real_PRS,190,protein2,n_term,8,0.47115304072697956,0.9904775619506836
real_PRS,190,protein2,n_term,9,0.9532148758570353,0.9904775619506836
real_PRS,190,protein2,n_term,10,0.15906283458073933,0.9904775619506836
real_PRS,190,protein2,c_term,0,-1.7715038617451986,0.9904775619506836
real_PRS,190,protein2,c_term,1,-1.7129239241282146,0.9904775619506836
real_PRS,190,protein2,c_term,2,-0.6287282903989156,0.9904775619506836
real_PRS,190,protein2,c_term,3,-0.1995451291402181,0.9904775619506836
real_PRS,190,protein2,c_term,4,-0.026975568135579428,0.9904775619506836
real_PRS,190,protein2,c_term,5,0.5618503570556641,0.9904775619506836
real_PRS,190,protein2,c_term,6,0.5427023251851399,0.9904775619506836
real_PRS,190,protein2,c_term,7,1.2002396742502848,0.9904775619506836
real_PRS,190,protein2,c_term,8,0.4774446964263916,0.9904775619506836
real_PRS,190,protein2,c_term,9,0.6338216185569763,0.9904775619506836
real_PRS,190,protein2,c_term,10,0.35106284022331236,0.9904775619506836
real_PRS,190,protein2,middle,0,-1.5945392529169717,0.9904775619506836
real_PRS,190,protein2,middle,1,-1.550249441464742,0.9904775619506836
real_PRS,190,protein2,middle,2,-0.9128676891326905,0.9904775619506836
real_PRS,190,protein2,middle,3,-0.6172531127929688,0.9904775619506836
real_PRS,190,protein2,middle,4,-0.31638863881429036,0.9904775619506836
real_PRS,190,protein2,middle,5,-0.1729812224706014,0.9904775619506836
real_PRS,190,protein2,middle,6,-0.4403661251068115,0.9904775619506836
real_PRS,190,protein2,middle,7,0.7661156256993612,0.9904775619506836
real_PRS,190,protein2,middle,8,0.5976924737294514,0.9904775619506836
real_PRS,190,protein2,middle,9,0.565591557820638,0.9904775619506836
real_PRS,190,protein2,middle,10,0.1127108375231425,0.9904775619506836
real_PRS,191,protein2,n_term,0,-1.2085346380869548,0.3648754060268402
real_PRS,191,protein2,n_term,1,-1.4539385636647542,0.3648754060268402
real_PRS,191,protein2,n_term,2,-1.2954872369766235,0.3648754060268402
real_PRS,191,protein2,n_term,3,-0.9429801305135092,0.3648754060268402
real_PRS,191,protein2,n_term,4,-1.0959638436635335,0.3648754060268402
real_PRS,191,protein2,n_term,5,-0.49389617443084716,0.3648754060268402
real_PRS,191,protein2,n_term,6,-0.19023642937342325,0.3648754060268402
real_PRS,191,protein2,n_term,7,-0.30215633312861123,0.3648754060268402
real_PRS,191,protein2,n_term,8,0.1827229380607605,0.3648754060268402
real_PRS,191,protein2,n_term,9,0.695117998123169,0.3648754060268402
real_PRS,191,protein2,n_term,10,-0.2888250986735026,0.3648754060268402
real_PRS,191,protein2,c_term,0,-1.8399988174438477,0.3648754060268402
real_PRS,191,protein2,c_term,1,-1.8439894934495291,0.3648754060268402
real_PRS,191,protein2,c_term,2,-1.3922751585642497,0.3648754060268402
real_PRS,191,protein2,c_term,3,-0.9523308118184407,0.3648754060268402
real_PRS,191,protein2,c_term,4,-0.4449605623881022,0.3648754060268402
real_PRS,191,protein2,c_term,5,-0.44915574391682944,0.3648754060268402
real_PRS,191,protein2,c_term,6,-0.6402874946594238,0.3648754060268402
real_PRS,191,protein2,c_term,7,-0.49181041717529295,0.3648754060268402
real_PRS,191,protein2,c_term,8,-0.45458852450052895,0.3648754060268402
real_PRS,191,protein2,c_term,9,-0.14215604464213052,0.3648754060268402
real_PRS,191,protein2,c_term,10,-0.11038459142049153,0.3648754060268402
real_PRS,191,protein2,middle,0,-1.7271703004837036,0.3648754060268402
real_PRS,191,protein2,middle,1,-1.8577761496106784,0.3648754060268402
real_PRS,191,protein2,middle,2,-0.6153835217158,0.3648754060268402
real_PRS,191,protein2,middle,3,0.0612701416015625,0.3648754060268402
real_PRS,191,protein2,middle,4,1.1860119819641113,0.3648754060268402
real_PRS,191,protein2,middle,5,2.4056284427642822,0.3648754060268402
real_PRS,191,protein2,middle,6,2.117048724492391,0.3648754060268402
real_PRS,191,protein2,middle,7,2.1072427590688068,0.3648754060268402
real_PRS,191,protein2,middle,8,2.069480069478353,0.3648754060268402
real_PRS,191,protein2,middle,9,1.6289380232493083,0.3648754060268402
real_PRS,191,protein2,middle,10,0.4270152727762858,0.3648754060268402
real_PRS,192,protein2,n_term,0,-1.5983901421229045,0.9923628568649292
real_PRS,192,protein2,n_term,1,-1.6601865808169047,0.9923628568649292
real_PRS,192,protein2,n_term,2,-1.4406309684117635,0.9923628568649292
real_PRS,192,protein2,n_term,3,-0.8995361963907877,0.9923628568649292
real_PRS,192,protein2,n_term,4,-0.6866908113161723,0.9923628568649292
real_PRS,192,protein2,n_term,5,-0.2092756430308024,0.9923628568649292
real_PRS,192,protein2,n_term,6,-0.19342742760976156,0.9923628568649292
real_PRS,192,protein2,n_term,7,0.2315989931424459,0.9923628568649292
real_PRS,192,protein2,n_term,8,0.24136476914087932,0.9923628568649292
real_PRS,192,protein2,n_term,9,0.4673316200574239,0.9923628568649292
real_PRS,192,protein2,n_term,10,0.30634913841883343,0.9923628568649292
real_PRS,192,protein2,c_term,0,-2.2400388876597086,0.9923628568649292
real_PRS,192,protein2,c_term,1,-2.310850143432617,0.9923628568649292
real_PRS,192,protein2,c_term,2,-0.9290459712346395,0.9923628568649292
real_PRS,192,protein2,c_term,3,-0.33970295588175453,0.9923628568649292
real_PRS,192,protein2,c_term,4,-0.31082175572713217,0.9923628568649292
real_PRS,192,protein2,c_term,5,0.19159775575002033,0.9923628568649292
real_PRS,192,protein2,c_term,6,0.5712530215581259,0.9923628568649292
real_PRS,192,protein2,c_term,7,1.2404757181803385,0.9923628568649292
real_PRS,192,protein2,c_term,8,1.7610207557678224,0.9923628568649292
real_PRS,192,protein2,c_term,9,1.9777085304260253,0.9923628568649292
real_PRS,192,protein2,c_term,10,1.9758522431055705,0.9923628568649292
real_PRS,192,protein2,middle,0,-1.8508228063583374,0.9923628568649292
real_PRS,192,protein2,middle,1,-1.8586191972096762,0.9923628568649292
real_PRS,192,protein2,middle,2,-0.932804528872172,0.9923628568649292
real_PRS,192,protein2,middle,3,-0.6270190238952636,0.9923628568649292
real_PRS,192,protein2,middle,4,-0.5072384516398112,0.9923628568649292
real_PRS,192,protein2,middle,5,-0.0980682134628296,0.9923628568649292
real_PRS,192,protein2,middle,6,-0.08140730063120524,0.9923628568649292
real_PRS,192,protein2,middle,7,0.2358240604400635,0.9923628568649292
real_PRS,192,protein2,middle,8,0.570599365234375,0.9923628568649292
real_PRS,192,protein2,middle,9,1.3040076772371927,0.9923628568649292
real_PRS,192,protein2,middle,10,2.1941664020220437,0.9923628568649292
real_PRS,193,protein2,n_term,0,-1.4254587888717651,0.25732627511024475
real_PRS,193,protein2,n_term,1,-1.387327754497528,0.25732627511024475
real_PRS,193,protein2,n_term,2,-1.1068933049837748,0.25732627511024475
real_PRS,193,protein2,n_term,3,-0.5470274408658345,0.25732627511024475
real_PRS,193,protein2,n_term,4,0.060654109716415404,0.25732627511024475
real_PRS,193,protein2,n_term,5,0.4415172894795736,0.25732627511024475
real_PRS,193,protein2,n_term,6,0.4590566158294678,0.25732627511024475
real_PRS,193,protein2,n_term,7,0.5786332766215007,0.25732627511024475
real_PRS,193,protein2,n_term,8,0.4498086810112,0.25732627511024475
real_PRS,193,protein2,n_term,9,0.6715355396270752,0.25732627511024475
real_PRS,193,protein2,n_term,10,0.11453719139099121,0.25732627511024475
real_PRS,193,protein2,c_term,0,-1.9217009226481119,0.25732627511024475
real_PRS,193,protein2,c_term,1,-1.898680505156517,0.25732627511024475
real_PRS,193,protein2,c_term,2,-0.8113951762517293,0.25732627511024475
real_PRS,193,protein2,c_term,3,-0.4266233762105306,0.25732627511024475
real_PRS,193,protein2,c_term,4,-0.2392851670583089,0.25732627511024475
real_PRS,193,protein2,c_term,5,0.17674465576807658,0.25732627511024475
real_PRS,193,protein2,c_term,6,0.15362135569254556,0.25732627511024475
real_PRS,193,protein2,c_term,7,0.024165534973144533,0.25732627511024475
real_PRS,193,protein2,c_term,8,0.07567097345987955,0.25732627511024475
real_PRS,193,protein2,c_term,9,-0.03350264231363932,0.25732627511024475
real_PRS,193,protein2,c_term,10,0.05273386637369792,0.25732627511024475
real_PRS,193,protein2,middle,0,-1.7153635263442992,0.25732627511024475
real_PRS,193,protein2,middle,1,-1.6183878069122632,0.25732627511024475
real_PRS,193,protein2,middle,2,-0.7555510878562928,0.25732627511024475
real_PRS,193,protein2,middle,3,-0.6146298090616862,0.25732627511024475
real_PRS,193,protein2,middle,4,-0.4091575304667155,0.25732627511024475
real_PRS,193,protein2,middle,5,0.37906386057535807,0.25732627511024475
real_PRS,193,protein2,middle,6,0.5537670453389486,0.25732627511024475
real_PRS,193,protein2,middle,7,0.34481048583984375,0.25732627511024475
real_PRS,193,protein2,middle,8,0.4983935038248698,0.25732627511024475
real_PRS,193,protein2,middle,9,0.34544858932495115,0.25732627511024475
real_PRS,193,protein2,middle,10,0.17510633468627929,0.25732627511024475
real_PRS,194,protein2,n_term,0,-1.7766418615976969,0.9944823980331421
real_PRS,194,protein2,n_term,1,-1.7667956883708635,0.9944823980331421
real_PRS,194,protein2,n_term,2,-1.4498396555582682,0.9944823980331421
real_PRS,194,protein2,n_term,3,-0.7743541240692139,0.9944823980331421
real_PRS,194,protein2,n_term,4,-0.48886008659998575,0.9944823980331421
real_PRS,194,protein2,n_term,5,-0.12097784678141275,0.9944823980331421
real_PRS,194,protein2,n_term,6,-0.17795023719469708,0.9944823980331421
real_PRS,194,protein2,n_term,7,0.23414461612701415,0.9944823980331421
real_PRS,194,protein2,n_term,8,0.20307396252950033,0.9944823980331421
real_PRS,194,protein2,n_term,9,0.06136626799901326,0.9944823980331421
real_PRS,194,protein2,n_term,10,-0.1454430937767029,0.9944823980331421
real_PRS,194,protein2,c_term,0,-2.312030855814616,0.9944823980331421
real_PRS,194,protein2,c_term,1,-2.343108582496643,0.9944823980331421
real_PRS,194,protein2,c_term,2,-0.9019016106923421,0.9944823980331421
real_PRS,194,protein2,c_term,3,-0.31602722803751626,0.9944823980331421
real_PRS,194,protein2,c_term,4,-0.23699474334716797,0.9944823980331421
real_PRS,194,protein2,c_term,5,0.2821223258972168,0.9944823980331421
real_PRS,194,protein2,c_term,6,0.7320678234100342,0.9944823980331421
real_PRS,194,protein2,c_term,7,1.5434213002522787,0.9944823980331421
real_PRS,194,protein2,c_term,8,1.9627760450045268,0.9944823980331421
real_PRS,194,protein2,c_term,9,1.4661374827226004,0.9944823980331421
real_PRS,194,protein2,c_term,10,0.9521479606628418,0.9944823980331421
real_PRS,194,protein2,middle,0,-1.9489874521891275,0.9944823980331421
real_PRS,194,protein2,middle,1,-1.9082129796346028,0.9944823980331421
real_PRS,194,protein2,middle,2,-0.9201459685961405,0.9944823980331421
real_PRS,194,protein2,middle,3,-0.6078575770060222,0.9944823980331421
