pair_idx,protein,region,direction,baseline_margin,patched_margin,shift
81,protein1,peak,real_into_random,-2.0569658279418945,-2.0362396240234375,0.02072620391845703
81,protein1,peak,random_into_real,3.2693681716918945,3.26617431640625,-0.0031938552856445312
81,protein1,control,real_into_random,-2.0569658279418945,-2.0577802658081055,-0.0008144378662109375
81,protein1,control,random_into_real,3.2693681716918945,3.278207778930664,0.008839607238769531
81,protein2,peak,real_into_random,-2.0569658279418945,-2.076035499572754,-0.019069671630859375
81,protein2,peak,random_into_real,3.2693681716918945,3.2680482864379883,-0.00131988525390625
81,protein2,control,real_into_random,-2.0569658279418945,-2.055561065673828,0.0014047622680664062
81,protein2,control,random_into_real,3.2693681716918945,3.270914077758789,0.0015459060668945312
82,protein1,peak,real_into_random,-1.8773231506347656,-1.8753509521484375,0.001972198486328125
82,protein1,peak,random_into_real,2.712554931640625,2.7188453674316406,0.006290435791015625
82,protein1,control,real_into_random,-1.8773231506347656,-1.8769311904907227,0.00039196014404296875
82,protein1,control,random_into_real,2.712554931640625,2.7129135131835938,0.00035858154296875
82,protein2,peak,real_into_random,-1.8773231506347656,-1.8739423751831055,0.0033807754516601562
82,protein2,peak,random_into_real,2.712554931640625,2.7182464599609375,0.0056915283203125
82,protein2,control,real_into_random,-1.8773231506347656,-1.87652587890625,0.000797271728515625
82,protein2,control,random_into_real,2.712554931640625,2.7110595703125,-0.001495361328125
83,protein1,peak,real_into_random,-1.3620777130126953,-1.3628263473510742,-0.0007486343383789062
83,protein1,peak,random_into_real,5.215961456298828,5.217963218688965,0.0020017623901367188
83,protein1,control,real_into_random,-1.3620777130126953,-1.3612089157104492,0.0008687973022460938
83,protein1,control,random_into_real,5.215961456298828,5.212812423706055,-0.0031490325927734375
83,protein2,peak,real_into_random,-1.3620777130126953,-1.2773704528808594,0.08470726013183594
83,protein2,peak,random_into_real,5.215961456298828,5.230064392089844,0.014102935791015625
83,protein2,control,real_into_random,-1.3620777130126953,-1.3602304458618164,0.0018472671508789062
83,protein2,control,random_into_real,5.215961456298828,5.210010528564453,-0.005950927734375
84,protein1,peak,real_into_random,-1.9342002868652344,-1.9390068054199219,-0.0048065185546875
84,protein1,peak,random_into_real,4.873729705810547,4.873354911804199,-0.00037479400634765625
84,protein1,control,real_into_random,-1.9342002868652344,-1.934844970703125,-0.000644683837890625
84,protein1,control,random_into_real,4.873729705810547,4.877906799316406,0.004177093505859375
84,protein2,peak,real_into_random,-1.9342002868652344,-1.8756113052368164,0.05858898162841797
84,protein2,peak,random_into_real,4.873729705810547,4.857977867126465,-0.01575183868408203
84,protein2,control,real_into_random,-1.9342002868652344,-1.934718132019043,-0.0005178451538085938
84,protein2,control,random_into_real,4.873729705810547,4.873075485229492,-0.0006542205810546875
85,protein1,peak,real_into_random,-2.005021095275879,-2.003890037536621,0.0011310577392578125
85,protein1,peak,random_into_real,4.289634704589844,4.285024642944336,-0.0046100616455078125
85,protein1,control,real_into_random,-2.005021095275879,-2.0069704055786133,-0.001949310302734375
85,protein1,control,random_into_real,4.289634704589844,4.292330741882324,0.0026960372924804688
85,protein2,peak,real_into_random,-2.005021095275879,-1.9028863906860352,0.10213470458984375
85,protein2,peak,random_into_real,4.289634704589844,4.291658401489258,0.0020236968994140625
85,protein2,control,real_into_random,-2.005021095275879,-2.0036420822143555,0.0013790130615234375
85,protein2,control,random_into_real,4.289634704589844,4.289894104003906,0.0002593994140625
86,protein1,peak,real_into_random,5.74150276184082,5.74957275390625,0.008069992065429688
86,protein1,peak,random_into_real,-1.9118318557739258,-1.9123401641845703,-0.0005083084106445312
86,protein1,control,real_into_random,5.74150276184082,5.7284393310546875,-0.013063430786132812
86,protein1,control,random_into_real,-1.9118318557739258,-1.9115724563598633,0.0002593994140625
86,protein2,peak,real_into_random,5.74150276184082,5.683986663818359,-0.05751609802246094
86,protein2,peak,random_into_real,-1.9118318557739258,-1.5567817687988281,0.35505008697509766
86,protein2,control,real_into_random,5.74150276184082,5.738473892211914,-0.00302886962890625
86,protein2,control,random_into_real,-1.9118318557739258,-1.9159669876098633,-0.0041351318359375
87,protein1,peak,real_into_random,-0.5002584457397461,-0.49854564666748047,0.001712799072265625
87,protein1,peak,random_into_real,4.847516059875488,4.836393356323242,-0.011122703552246094
87,protein1,control,real_into_random,-0.5002584457397461,-0.4994478225708008,0.0008106231689453125
87,protein1,control,random_into_real,4.847516059875488,4.848998069763184,0.0014820098876953125
87,protein2,peak,real_into_random,-0.5002584457397461,-0.12444019317626953,0.37581825256347656
87,protein2,peak,random_into_real,4.847516059875488,4.845592498779297,-0.0019235610961914062
87,protein2,control,real_into_random,-0.5002584457397461,-0.5607700347900391,-0.06051158905029297
87,protein2,control,random_into_real,4.847516059875488,4.850990295410156,0.0034742355346679688
88,protein1,peak,real_into_random,-1.996048927307129,-1.9939022064208984,0.0021467208862304688
88,protein1,peak,random_into_real,-0.8133659362792969,-0.8162708282470703,-0.0029048919677734375
88,protein1,control,real_into_random,-1.996048927307129,-1.9935226440429688,0.0025262832641601562
88,protein1,control,random_into_real,-0.8133659362792969,-0.8161125183105469,-0.00274658203125
88,protein2,peak,real_into_random,-1.996048927307129,-1.9964523315429688,-0.00040340423583984375
88,protein2,peak,random_into_real,-0.8133659362792969,-0.8141136169433594,-0.0007476806640625
88,protein2,control,real_into_random,-1.996048927307129,-1.9964160919189453,-0.00036716461181640625
88,protein2,control,random_into_real,-0.8133659362792969,-0.8126926422119141,0.0006732940673828125
89,protein1,peak,real_into_random,-2.578580856323242,-2.578977584838867,-0.000396728515625
89,protein1,peak,random_into_real,-1.944869041442871,-1.9428844451904297,0.0019845962524414062
89,protein1,control,real_into_random,-2.578580856323242,-2.579069137573242,-0.00048828125
89,protein1,control,random_into_real,-1.944869041442871,-1.943495750427246,0.001373291015625
89,protein2,peak,real_into_random,-2.578580856323242,-2.5779523849487305,0.0006284713745117188
89,protein2,peak,random_into_real,-1.944869041442871,-1.9445867538452148,0.00028228759765625
89,protein2,control,real_into_random,-2.578580856323242,-2.5784339904785156,0.0001468658447265625
89,protein2,control,random_into_real,-1.944869041442871,-1.945216178894043,-0.000347137451171875
90,protein1,peak,real_into_random,-1.3494701385498047,-1.3519153594970703,-0.002445220947265625
90,protein1,peak,random_into_real,4.286907196044922,4.286921501159668,1.430511474609375e-05
90,protein1,control,real_into_random,-1.3494701385498047,-1.3494949340820312,-2.47955322265625e-05
90,protein1,control,random_into_real,4.286907196044922,4.286937713623047,3.0517578125e-05
90,protein2,peak,real_into_random,-1.3494701385498047,-0.4787263870239258,0.8707437515258789
90,protein2,peak,random_into_real,4.286907196044922,4.267656326293945,-0.019250869750976562
90,protein2,control,real_into_random,-1.3494701385498047,-1.346531867980957,0.0029382705688476562
90,protein2,control,random_into_real,4.286907196044922,4.287867546081543,0.0009603500366210938
91,protein1,peak,real_into_random,-2.41957950592041,-2.4210243225097656,-0.0014448165893554688
91,protein1,peak,random_into_real,0.20585346221923828,0.20620250701904297,0.0003490447998046875
91,protein1,control,real_into_random,-2.41957950592041,-2.419644355773926,-6.4849853515625e-05
91,protein1,control,random_into_real,0.20585346221923828,0.20607280731201172,0.0002193450927734375
91,protein2,peak,real_into_random,-2.41957950592041,-2.4077577590942383,0.011821746826171875
91,protein2,peak,random_into_real,0.20585346221923828,0.20181751251220703,-0.00403594970703125
91,protein2,control,real_into_random,-2.41957950592041,-2.4196949005126953,-0.00011539459228515625
91,protein2,control,random_into_real,0.20585346221923828,0.20483016967773438,-0.0010232925415039062
92,protein1,peak,real_into_random,-1.443516731262207,-1.4436101913452148,-9.34600830078125e-05
92,protein1,peak,random_into_real,3.378314971923828,3.378171920776367,-0.0001430511474609375
92,protein1,control,real_into_random,-1.443516731262207,-1.444056510925293,-0.0005397796630859375
92,protein1,control,random_into_real,3.378314971923828,3.3781890869140625,-0.000125885009765625
92,protein2,peak,real_into_random,-1.443516731262207,-1.4463510513305664,-0.002834320068359375
92,protein2,peak,random_into_real,3.378314971923828,3.3714370727539062,-0.006877899169921875
92,protein2,control,real_into_random,-1.443516731262207,-1.4440937042236328,-0.0005769729614257812
92,protein2,control,random_into_real,3.378314971923828,3.3795719146728516,0.0012569427490234375
93,protein1,peak,real_into_random,-1.685892105102539,-1.6708364486694336,0.015055656433105469
93,protein1,peak,random_into_real,3.6925125122070312,3.691722869873047,-0.000789642333984375
93,protein1,control,real_into_random,-1.685892105102539,-1.6860599517822266,-0.0001678466796875
93,protein1,control,random_into_real,3.6925125122070312,3.7052927017211914,0.012780189514160156
93,protein2,peak,real_into_random,-1.685892105102539,-1.681549072265625,0.0043430328369140625
93,protein2,peak,random_into_real,3.6925125122070312,3.7005615234375,0.00804901123046875
93,protein2,control,real_into_random,-1.685892105102539,-1.6845331192016602,0.0013589859008789062
93,protein2,control,random_into_real,3.6925125122070312,3.6906089782714844,-0.001903533935546875
94,protein1,peak,real_into_random,-1.362009048461914,-1.3620672225952148,-5.817413330078125e-05
94,protein1,peak,random_into_real,-0.7406063079833984,-0.7365703582763672,0.00403594970703125
94,protein1,control,real_into_random,-1.362009048461914,-1.36053466796875,0.0014743804931640625
94,protein1,control,random_into_real,-0.7406063079833984,-0.7421474456787109,-0.0015411376953125
94,protein2,peak,real_into_random,-1.362009048461914,-1.3617420196533203,0.00026702880859375
94,protein2,peak,random_into_real,-0.7406063079833984,-0.7411956787109375,-0.0005893707275390625
94,protein2,control,real_into_random,-1.362009048461914,-1.3621492385864258,-0.00014019012451171875
94,protein2,control,random_into_real,-0.7406063079833984,-0.740666389465332,-6.008148193359375e-05
95,protein1,peak,real_into_random,-2.0056867599487305,-2.006519317626953,-0.0008325576782226562
95,protein1,peak,random_into_real,-0.9084568023681641,-0.909876823425293,-0.0014200210571289062
95,protein1,control,real_into_random,-2.0056867599487305,-2.0054264068603516,0.00026035308837890625
95,protein1,control,random_into_real,-0.9084568023681641,-0.9086265563964844,-0.0001697540283203125
95,protein2,peak,real_into_random,-2.0056867599487305,-2.005063056945801,0.0006237030029296875
95,protein2,peak,random_into_real,-0.9084568023681641,-0.9093551635742188,-0.0008983612060546875
95,protein2,control,real_into_random,-2.0056867599487305,-2.0044946670532227,0.0011920928955078125
95,protein2,control,random_into_real,-0.9084568023681641,-0.9110736846923828,-0.00261688232421875
96,protein1,peak,real_into_random,-1.7547731399536133,-1.7504682540893555,0.0043048858642578125
96,protein1,peak,random_into_real,3.6293888092041016,3.6246070861816406,-0.0047817230224609375
96,protein1,control,real_into_random,-1.7547731399536133,-1.7553882598876953,-0.0006151199340820312
96,protein1,control,random_into_real,3.6293888092041016,3.648159980773926,0.01877117156982422
96,protein2,peak,real_into_random,-1.7547731399536133,-1.7501373291015625,0.004635810852050781
96,protein2,peak,random_into_real,3.6293888092041016,3.6301708221435547,0.000782012939453125
96,protein2,control,real_into_random,-1.7547731399536133,-1.7574424743652344,-0.0026693344116210938
96,protein2,control,random_into_real,3.6293888092041016,3.630460739135742,0.001071929931640625
97,protein1,peak,real_into_random,-1.9605741500854492,-1.9603662490844727,0.0002079010009765625
97,protein1,peak,random_into_real,-0.5715618133544922,-0.5704183578491211,0.0011434555053710938
97,protein1,control,real_into_random,-1.9605741500854492,-1.9568042755126953,0.0037698745727539062
97,protein1,control,random_into_real,-0.5715618133544922,-0.5760536193847656,-0.0044918060302734375
97,protein2,peak,real_into_random,-1.9605741500854492,-1.9629793167114258,-0.0024051666259765625
97,protein2,peak,random_into_real,-0.5715618133544922,-0.5713567733764648,0.00020503997802734375
97,protein2,control,real_into_random,-1.9605741500854492,-1.9606361389160156,-6.198883056640625e-05
97,protein2,control,random_into_real,-0.5715618133544922,-0.5713386535644531,0.0002231597900390625
98,protein1,peak,real_into_random,-1.8074493408203125,-1.8179950714111328,-0.010545730590820312
98,protein1,peak,random_into_real,5.147401809692383,5.143318176269531,-0.0040836334228515625
98,protein1,control,real_into_random,-1.8074493408203125,-1.806197166442871,0.0012521743774414062
98,protein1,control,random_into_real,5.147401809692383,5.149550437927246,0.0021486282348632812
98,protein2,peak,real_into_random,-1.8074493408203125,-1.7966442108154297,0.010805130004882812
98,protein2,peak,random_into_real,5.147401809692383,5.142688751220703,-0.0047130584716796875
98,protein2,control,real_into_random,-1.8074493408203125,-1.8111248016357422,-0.0036754608154296875
98,protein2,control,random_into_real,5.147401809692383,5.150928497314453,0.0035266876220703125
99,protein1,peak,real_into_random,-1.9688959121704102,-1.9731874465942383,-0.004291534423828125
99,protein1,peak,random_into_real,-1.5922718048095703,-1.5967750549316406,-0.0045032501220703125
99,protein1,control,real_into_random,-1.9688959121704102,-1.9698677062988281,-0.0009717941284179688
99,protein1,control,random_into_real,-1.5922718048095703,-1.5893802642822266,0.00289154052734375
99,protein2,peak,real_into_random,-1.9688959121704102,-1.9746770858764648,-0.0057811737060546875
99,protein2,peak,random_into_real,-1.5922718048095703,-1.584024429321289,0.00824737548828125
99,protein2,control,real_into_random,-1.9688959121704102,-1.97369384765625,-0.004797935485839844
99,protein2,control,random_into_real,-1.5922718048095703,-1.5866689682006836,0.005602836608886719
100,protein1,peak,real_into_random,-2.3950910568237305,-2.3994388580322266,-0.004347801208496094
100,protein1,peak,random_into_real,-0.8874149322509766,-0.8821001052856445,0.005314826965332031
100,protein1,control,real_into_random,-2.3950910568237305,-2.3865509033203125,0.008540153503417969
100,protein1,control,random_into_real,-0.8874149322509766,-0.8899641036987305,-0.0025491714477539062
100,protein2,peak,real_into_random,-2.3950910568237305,-2.3854761123657227,0.009614944458007812
100,protein2,peak,random_into_real,-0.8874149322509766,-0.8542442321777344,0.03317070007324219
100,protein2,control,real_into_random,-2.3950910568237305,-2.395021438598633,6.961822509765625e-05
100,protein2,control,random_into_real,-0.8874149322509766,-0.8873710632324219,4.38690185546875e-05
101,protein1,peak,real_into_random,-1.647012710571289,-1.6461448669433594,0.0008678436279296875
101,protein1,peak,random_into_real,6.658771991729736,6.662990570068359,0.004218578338623047
101,protein1,control,real_into_random,-1.647012710571289,-1.6443920135498047,0.002620697021484375
101,protein1,control,random_into_real,6.658771991729736,6.657273292541504,-0.0014986991882324219
101,protein2,peak,real_into_random,-1.647012710571289,-1.5451278686523438,0.10188484191894531
101,protein2,peak,random_into_real,6.658771991729736,6.65278434753418,-0.005987644195556641
101,protein2,control,real_into_random,-1.647012710571289,-1.653824806213379,-0.006812095642089844
101,protein2,control,random_into_real,6.658771991729736,6.657034873962402,-0.0017371177673339844
102,protein1,peak,real_into_random,-1.4344253540039062,-1.4354667663574219,-0.001041412353515625
102,protein1,peak,random_into_real,-0.6362924575805664,-0.6351985931396484,0.0010938644409179688
102,protein1,control,real_into_random,-1.4344253540039062,-1.4356985092163086,-0.0012731552124023438
102,protein1,control,random_into_real,-0.6362924575805664,-0.61859130859375,0.017701148986816406
102,protein2,peak,real_into_random,-1.4344253540039062,-1.522109031677246,-0.08768367767333984
102,protein2,peak,random_into_real,-0.6362924575805664,-0.5477199554443359,0.08857250213623047
102,protein2,control,real_into_random,-1.4344253540039062,-1.434370994567871,5.435943603515625e-05
102,protein2,control,random_into_real,-0.6362924575805664,-0.6346035003662109,0.0016889572143554688
103,protein1,peak,real_into_random,-1.466832160949707,-1.4790315628051758,-0.01219940185546875
103,protein1,peak,random_into_real,5.702038764953613,5.702289581298828,0.00025081634521484375
103,protein1,control,real_into_random,-1.466832160949707,-1.4617185592651367,0.0051136016845703125
103,protein1,control,random_into_real,5.702038764953613,5.69642448425293,-0.005614280700683594
103,protein2,peak,real_into_random,-1.466832160949707,-0.5826578140258789,0.8841743469238281
103,protein2,peak,random_into_real,5.702038764953613,5.7017927169799805,-0.0002460479736328125
103,protein2,control,real_into_random,-1.466832160949707,-1.467635154724121,-0.0008029937744140625
103,protein2,control,random_into_real,5.702038764953613,5.706334114074707,0.00429534912109375
104,protein1,peak,real_into_random,-1.4648160934448242,-1.4684114456176758,-0.0035953521728515625
104,protein1,peak,random_into_real,-1.2348566055297852,-1.2342424392700195,0.000614166259765625
104,protein1,control,real_into_random,-1.4648160934448242,-1.4674301147460938,-0.0026140213012695312
104,protein1,control,random_into_real,-1.2348566055297852,-1.23370361328125,0.0011529922485351562
104,protein2,peak,real_into_random,-1.4648160934448242,-1.4684362411499023,-0.003620147705078125
104,protein2,peak,random_into_real,-1.2348566055297852,-1.2369976043701172,-0.0021409988403320312
104,protein2,control,real_into_random,-1.4648160934448242,-1.4615955352783203,0.0032205581665039062
104,protein2,control,random_into_real,-1.2348566055297852,-1.2384033203125,-0.0035467147827148438
105,protein1,peak,real_into_random,-2.311617851257324,-2.30373477935791,0.007883071899414062
105,protein1,peak,random_into_real,3.2216672897338867,3.199857711791992,-0.02180957794189453
105,protein1,control,real_into_random,-2.311617851257324,-2.3121681213378906,-0.0005502700805664062
105,protein1,control,random_into_real,3.2216672897338867,3.2348709106445312,0.013203620910644531
105,protein2,peak,real_into_random,-2.311617851257324,-1.981492042541504,0.3301258087158203
105,protein2,peak,random_into_real,3.2216672897338867,3.2134132385253906,-0.008254051208496094
105,protein2,control,real_into_random,-2.311617851257324,-2.314511299133301,-0.0028934478759765625
105,protein2,control,random_into_real,3.2216672897338867,3.212529182434082,-0.009138107299804688
106,protein1,peak,real_into_random,-1.3534555435180664,-1.343770980834961,0.009684562683105469
106,protein1,peak,random_into_real,3.4351377487182617,3.464174270629883,0.029036521911621094
106,protein1,control,real_into_random,-1.3534555435180664,-1.3530712127685547,0.00038433074951171875
106,protein1,control,random_into_real,3.4351377487182617,3.4225540161132812,-0.012583732604980469
106,protein2,peak,real_into_random,-1.3534555435180664,-1.3553047180175781,-0.0018491744995117188
106,protein2,peak,random_into_real,3.4351377487182617,3.433328628540039,-0.0018091201782226562
106,protein2,control,real_into_random,-1.3534555435180664,-1.3641977310180664,-0.0107421875
106,protein2,control,random_into_real,3.4351377487182617,3.4393253326416016,0.004187583923339844
107,protein1,peak,real_into_random,-1.4378814697265625,-1.4400348663330078,-0.0021533966064453125
107,protein1,peak,random_into_real,6.032778739929199,6.031902313232422,-0.0008764266967773438
107,protein1,control,real_into_random,-1.4378814697265625,-1.4368009567260742,0.0010805130004882812
107,protein1,control,random_into_real,6.032778739929199,6.030969619750977,-0.0018091201782226562
107,protein2,peak,real_into_random,-1.4378814697265625,-1.3232383728027344,0.11464309692382812
107,protein2,peak,random_into_real,6.032778739929199,6.025456428527832,-0.0073223114013671875
107,protein2,control,real_into_random,-1.4378814697265625,-1.4388389587402344,-0.000957489013671875
107,protein2,control,random_into_real,6.032778739929199,6.032677173614502,-0.00010156631469726562
108,protein1,peak,real_into_random,-1.1521415710449219,-1.1590156555175781,-0.00687408447265625
108,protein1,peak,random_into_real,-1.8596878051757812,-1.845815658569336,0.013872146606445312
108,protein1,control,real_into_random,-1.1521415710449219,-1.1530637741088867,-0.0009222030639648438
108,protein1,control,random_into_real,-1.8596878051757812,-1.8585186004638672,0.0011692047119140625
108,protein2,peak,real_into_random,-1.1521415710449219,-1.1537504196166992,-0.0016088485717773438
108,protein2,peak,random_into_real,-1.8596878051757812,-1.8582048416137695,0.0014829635620117188
108,protein2,control,real_into_random,-1.1521415710449219,-1.1523265838623047,-0.0001850128173828125
108,protein2,control,random_into_real,-1.8596878051757812,-1.858917236328125,0.00077056884765625
109,protein1,peak,real_into_random,-0.980809211730957,-0.9798164367675781,0.0009927749633789062
109,protein1,peak,random_into_real,2.3424386978149414,2.348482131958008,0.006043434143066406
109,protein1,control,real_into_random,-0.980809211730957,-0.9812679290771484,-0.00045871734619140625
109,protein1,control,random_into_real,2.3424386978149414,2.3479461669921875,0.005507469177246094
109,protein2,peak,real_into_random,-0.980809211730957,-0.9836711883544922,-0.0028619766235351562
109,protein2,peak,random_into_real,2.3424386978149414,2.3407554626464844,-0.0016832351684570312
109,protein2,control,real_into_random,-0.980809211730957,-0.9786348342895508,0.00217437744140625
109,protein2,control,random_into_real,2.3424386978149414,2.3422536849975586,-0.0001850128173828125
110,protein1,peak,real_into_random,-1.6552839279174805,-1.6476154327392578,0.007668495178222656
110,protein1,peak,random_into_real,-1.7343559265136719,-1.7388553619384766,-0.0044994354248046875
110,protein1,control,real_into_random,-1.6552839279174805,-1.6552867889404297,-2.86102294921875e-06
110,protein1,control,random_into_real,-1.7343559265136719,-1.7335548400878906,0.00080108642578125
110,protein2,peak,real_into_random,-1.6552839279174805,-1.6583232879638672,-0.0030393600463867188
110,protein2,peak,random_into_real,-1.7343559265136719,-1.7294492721557617,0.004906654357910156
110,protein2,control,real_into_random,-1.6552839279174805,-1.6597223281860352,-0.0044384002685546875
110,protein2,control,random_into_real,-1.7343559265136719,-1.72979736328125,0.004558563232421875
111,protein1,peak,real_into_random,-0.7527198791503906,-0.7611513137817383,-0.008431434631347656
111,protein1,peak,random_into_real,-0.0036525726318359375,0.0010309219360351562,0.004683494567871094
111,protein1,control,real_into_random,-0.7527198791503906,-0.7565717697143555,-0.0038518905639648438
111,protein1,control,random_into_real,-0.0036525726318359375,0.0022783279418945312,0.005930900573730469
111,protein2,peak,real_into_random,-0.7527198791503906,-0.7566795349121094,-0.00395965576171875
111,protein2,peak,random_into_real,-0.0036525726318359375,-0.0009403228759765625,0.002712249755859375
111,protein2,control,real_into_random,-0.7527198791503906,-0.7562570571899414,-0.0035371780395507812
111,protein2,control,random_into_real,-0.0036525726318359375,-0.0014734268188476562,0.0021791458129882812
112,protein1,peak,real_into_random,-0.7211990356445312,-0.7243709564208984,-0.0031719207763671875
112,protein1,peak,random_into_real,5.411162376403809,5.4140424728393555,0.002880096435546875
112,protein1,control,real_into_random,-0.7211990356445312,-0.7215757369995117,-0.00037670135498046875
112,protein1,control,random_into_real,5.411162376403809,5.411547660827637,0.000385284423828125
112,protein2,peak,real_into_random,-0.7211990356445312,-0.48963451385498047,0.23156452178955078
112,protein2,peak,random_into_real,5.411162376403809,5.412284851074219,0.0011224746704101562
112,protein2,control,real_into_random,-0.7211990356445312,-0.724400520324707,-0.0032014846801757812
112,protein2,control,random_into_real,5.411162376403809,5.4131879806518555,0.002025604248046875
113,protein1,peak,real_into_random,-0.9433326721191406,-0.9481048583984375,-0.004772186279296875
113,protein1,peak,random_into_real,-1.1366376876831055,-1.1397924423217773,-0.003154754638671875
113,protein1,control,real_into_random,-0.9433326721191406,-0.9455852508544922,-0.0022525787353515625
113,protein1,control,random_into_real,-1.1366376876831055,-1.1334905624389648,0.003147125244140625
113,protein2,peak,real_into_random,-0.9433326721191406,-0.9362373352050781,0.0070953369140625
113,protein2,peak,random_into_real,-1.1366376876831055,-1.1538963317871094,-0.017258644104003906
113,protein2,control,real_into_random,-0.9433326721191406,-0.9403009414672852,0.0030317306518554688
113,protein2,control,random_into_real,-1.1366376876831055,-1.1530332565307617,-0.01639556884765625
114,protein1,peak,real_into_random,-0.6953058242797852,-0.6984357833862305,-0.0031299591064453125
114,protein1,peak,random_into_real,-1.5034914016723633,-1.497873306274414,0.005618095397949219
114,protein1,control,real_into_random,-0.6953058242797852,-0.6976194381713867,-0.0023136138916015625
114,protein1,control,random_into_real,-1.5034914016723633,-1.5031232833862305,0.0003681182861328125
114,protein2,peak,real_into_random,-0.6953058242797852,-0.6998710632324219,-0.004565238952636719
114,protein2,peak,random_into_real,-1.5034914016723633,-1.5007753372192383,0.002716064453125
114,protein2,control,real_into_random,-0.6953058242797852,-0.6933708190917969,0.0019350051879882812
114,protein2,control,random_into_real,-1.5034914016723633,-1.5054292678833008,-0.0019378662109375
115,protein1,peak,real_into_random,-1.7246761322021484,-1.7205944061279297,0.00408172607421875
115,protein1,peak,random_into_real,-1.307699203491211,-1.3108768463134766,-0.003177642822265625
115,protein1,control,real_into_random,-1.7246761322021484,-1.7120428085327148,0.012633323669433594
115,protein1,control,random_into_real,-1.307699203491211,-1.3094987869262695,-0.0017995834350585938
115,protein2,peak,real_into_random,-1.7246761322021484,-1.7207040786743164,0.003972053527832031
115,protein2,peak,random_into_real,-1.307699203491211,-1.3102903366088867,-0.0025911331176757812
115,protein2,control,real_into_random,-1.7246761322021484,-1.7231121063232422,0.00156402587890625
115,protein2,control,random_into_real,-1.307699203491211,-1.308115005493164,-0.000415802001953125
116,protein1,peak,real_into_random,-1.8306827545166016,-1.8260021209716797,0.004680633544921875
116,protein1,peak,random_into_real,2.551412582397461,2.549825668334961,-0.0015869140625
116,protein1,control,real_into_random,-1.8306827545166016,-1.8319292068481445,-0.0012464523315429688
116,protein1,control,random_into_real,2.551412582397461,2.558591842651367,0.00717926025390625
116,protein2,peak,real_into_random,-1.8306827545166016,-1.8424415588378906,-0.011758804321289062
116,protein2,peak,random_into_real,2.551412582397461,2.5503082275390625,-0.0011043548583984375
116,protein2,control,real_into_random,-1.8306827545166016,-1.8296880722045898,0.0009946823120117188
116,protein2,control,random_into_real,2.551412582397461,2.5460500717163086,-0.005362510681152344
117,protein1,peak,real_into_random,-2.2529296875,-2.2581491470336914,-0.005219459533691406
117,protein1,peak,random_into_real,-1.2125158309936523,-1.2000389099121094,0.012476921081542969
117,protein1,control,real_into_random,-2.2529296875,-2.252129554748535,0.0008001327514648438
117,protein1,control,random_into_real,-1.2125158309936523,-1.2118539810180664,0.0006618499755859375
117,protein2,peak,real_into_random,-2.2529296875,-2.252880096435547,4.9591064453125e-05
117,protein2,peak,random_into_real,-1.2125158309936523,-1.2105436325073242,0.001972198486328125
117,protein2,control,real_into_random,-2.2529296875,-2.2538528442382812,-0.00092315673828125
117,protein2,control,random_into_real,-1.2125158309936523,-1.2087135314941406,0.0038022994995117188
118,protein1,peak,real_into_random,-0.2869396209716797,-0.27250003814697266,0.014439582824707031
118,protein1,peak,random_into_real,2.758782386779785,2.762913703918457,0.004131317138671875
118,protein1,control,real_into_random,-0.2869396209716797,-0.29480648040771484,-0.007866859436035156
118,protein1,control,random_into_real,2.758782386779785,2.778714179992676,0.019931793212890625
118,protein2,peak,real_into_random,-0.2869396209716797,-0.28600025177001953,0.0009393692016601562
118,protein2,peak,random_into_real,2.758782386779785,2.762157440185547,0.0033750534057617188
118,protein2,control,real_into_random,-0.2869396209716797,-0.287872314453125,-0.0009326934814453125
118,protein2,control,random_into_real,2.758782386779785,2.759758949279785,0.0009765625
119,protein1,peak,real_into_random,-1.7556781768798828,-1.7109622955322266,0.04471588134765625
119,protein1,peak,random_into_real,0.4598073959350586,0.44338512420654297,-0.016422271728515625
119,protein1,control,real_into_random,-1.7556781768798828,-1.7548465728759766,0.00083160400390625
119,protein1,control,random_into_real,0.4598073959350586,0.45899391174316406,-0.0008134841918945312
119,protein2,peak,real_into_random,-1.7556781768798828,-1.7525501251220703,0.0031280517578125
119,protein2,peak,random_into_real,0.4598073959350586,0.46155452728271484,0.00174713134765625
119,protein2,control,real_into_random,-1.7556781768798828,-1.7522640228271484,0.003414154052734375
119,protein2,control,random_into_real,0.4598073959350586,0.45904541015625,-0.0007619857788085938
120,protein1,peak,real_into_random,-2.028820037841797,-2.026397705078125,0.002422332763671875
120,protein1,peak,random_into_real,-1.3032445907592773,-1.3022346496582031,0.0010099411010742188
120,protein1,control,real_into_random,-2.028820037841797,-2.0292396545410156,-0.00041961669921875
120,protein1,control,random_into_real,-1.3032445907592773,-1.303192138671875,5.245208740234375e-05
120,protein2,peak,real_into_random,-2.028820037841797,-2.0280208587646484,0.0007991790771484375
120,protein2,peak,random_into_real,-1.3032445907592773,-1.3104400634765625,-0.007195472717285156
120,protein2,control,real_into_random,-2.028820037841797,-2.0282087326049805,0.0006113052368164062
120,protein2,control,random_into_real,-1.3032445907592773,-1.3051490783691406,-0.0019044876098632812
121,protein1,peak,real_into_random,-1.3963432312011719,-1.3959770202636719,0.0003662109375
121,protein1,peak,random_into_real,-0.8794021606445312,-0.8791065216064453,0.0002956390380859375
121,protein1,control,real_into_random,-1.3963432312011719,-1.3963441848754883,-9.5367431640625e-07
