dataset,pair_idx,region,layer,mean_margin
RRS+50,64,c_term,9,0.32309398651123045
RRS+50,64,c_term,10,0.5095758438110352
RRS+50,65,prefix,0,-1.0914827664693196
RRS+50,65,prefix,1,-0.9827797651290894
RRS+50,65,prefix,2,-1.0353304704030355
RRS+50,65,prefix,3,-0.8856477419535319
RRS+50,65,prefix,4,-0.6856891314188639
RRS+50,65,prefix,5,-0.2826491097609202
RRS+50,65,prefix,6,-0.29514519969622294
RRS+50,65,prefix,7,0.0511202335357666
RRS+50,65,prefix,8,0.19722706476847332
RRS+50,65,prefix,9,0.21925209363301595
RRS+50,65,prefix,10,-0.7163754781087239
RRS+50,65,n_term,0,-1.6922263224919638
RRS+50,65,n_term,1,-1.8046765724817913
RRS+50,65,n_term,2,-0.9153644879659016
RRS+50,65,n_term,3,-0.5840279579162597
RRS+50,65,n_term,4,-0.8752532958984375
RRS+50,65,n_term,5,-0.6934391180674235
RRS+50,65,n_term,6,-0.7055906295776367
RRS+50,65,n_term,7,-0.4540517012278239
RRS+50,65,n_term,8,-0.43560190200805665
RRS+50,65,n_term,9,-0.16755603154500326
RRS+50,65,n_term,10,0.06652514139811198
RRS+50,65,middle,0,-1.8243386507034303
RRS+50,65,middle,1,-2.051642481486003
RRS+50,65,middle,2,-1.2122813701629638
RRS+50,65,middle,3,-0.7271043459574381
RRS+50,65,middle,4,-0.520037047068278
RRS+50,65,middle,5,-0.525421158472697
RRS+50,65,middle,6,-0.7306983947753907
RRS+50,65,middle,7,-0.6076597849527995
RRS+50,65,middle,8,-0.46592639287312826
RRS+50,65,middle,9,-0.486860466003418
RRS+50,65,middle,10,-0.596642812093099
RRS+50,65,c_term,0,-1.6848346710205078
RRS+50,65,c_term,1,-1.7895285447438558
RRS+50,65,c_term,2,-1.3176166534423828
RRS+50,65,c_term,3,-0.9028229713439941
RRS+50,65,c_term,4,-0.7962009112040201
RRS+50,65,c_term,5,-0.9488233725229899
RRS+50,65,c_term,6,-1.1986153920491536
RRS+50,65,c_term,7,-1.2261589368184407
RRS+50,65,c_term,8,-1.139222017923991
RRS+50,65,c_term,9,-1.009892717997233
RRS+50,65,c_term,10,-1.0019050598144532
RRS+50,66,prefix,0,-1.3494410355885824
RRS+50,66,prefix,1,-1.3205178101857504
RRS+50,66,prefix,2,-1.3397026062011719
RRS+50,66,prefix,3,-1.2122702439626059
RRS+50,66,prefix,4,-0.9368843078613281
RRS+50,66,prefix,5,-0.3159540851910909
RRS+50,66,prefix,6,-0.47937180002530416
RRS+50,66,prefix,7,-0.1796080748240153
RRS+50,66,prefix,8,-0.010732626914978028
RRS+50,66,prefix,9,-0.01572126547495524
RRS+50,66,prefix,10,-0.7948237895965576
RRS+50,66,n_term,0,-2.0021023829778035
RRS+50,66,n_term,1,-2.1272271156311033
RRS+50,66,n_term,2,-1.3262641747792563
RRS+50,66,n_term,3,-1.0191362380981446
RRS+50,66,n_term,4,-0.9542230288187663
RRS+50,66,n_term,5,-0.9374613126118978
RRS+50,66,n_term,6,-0.8678146680196126
RRS+50,66,n_term,7,-0.6927381197611491
RRS+50,66,n_term,8,-0.5834642092386881
RRS+50,66,n_term,9,-0.4530062039693197
RRS+50,66,n_term,10,-0.18733924229939777
RRS+50,66,middle,0,-1.9481924613316854
RRS+50,66,middle,1,-2.0077760140101115
RRS+50,66,middle,2,-1.2521818161010743
RRS+50,66,middle,3,-0.7132520357767741
RRS+50,66,middle,4,-0.5132776896158854
RRS+50,66,middle,5,-0.6348533153533935
RRS+50,66,middle,6,-0.7051685015360515
RRS+50,66,middle,7,-0.6902415593465169
RRS+50,66,middle,8,-0.559682559967041
RRS+50,66,middle,9,-0.6352967580159505
RRS+50,66,middle,10,-0.4256193478902181
RRS+50,66,c_term,0,-1.858102063337962
RRS+50,66,c_term,1,-2.024069054921468
RRS+50,66,c_term,2,-1.0017402648925782
RRS+50,66,c_term,3,-0.551661491394043
RRS+50,66,c_term,4,-0.07209749221801758
RRS+50,66,c_term,5,0.19009844462076822
RRS+50,66,c_term,6,-0.0637977917989095
RRS+50,66,c_term,7,0.0002957026163736979
RRS+50,66,c_term,8,0.1163609504699707
RRS+50,66,c_term,9,-0.09685602188110351
RRS+50,66,c_term,10,-0.1719514846801758
RRS+50,67,prefix,0,-1.7845149199167887
RRS+50,67,prefix,1,-1.6731393337249756
RRS+50,67,prefix,2,-1.5614644050598145
RRS+50,67,prefix,3,-1.4317500591278076
RRS+50,67,prefix,4,-1.117542298634847
RRS+50,67,prefix,5,-0.7901092489560445
RRS+50,67,prefix,6,-0.9602728605270385
RRS+50,67,prefix,7,-1.1348443508148194
RRS+50,67,prefix,8,-0.9610326131184895
RRS+50,67,prefix,9,-0.906515343983968
RRS+50,67,prefix,10,-1.03356876373291
RRS+50,67,n_term,0,-1.0646863520145415
RRS+50,67,n_term,1,-1.239693554242452
RRS+50,67,n_term,2,-0.6426446437835693
RRS+50,67,n_term,3,-0.6566577593485514
RRS+50,67,n_term,4,-0.12032117843627929
RRS+50,67,n_term,5,-0.02361291249593099
RRS+50,67,n_term,6,-0.031646235783894854
RRS+50,67,n_term,7,-0.01795328458150228
RRS+50,67,n_term,8,0.08317461013793945
RRS+50,67,n_term,9,-0.10174372990926107
RRS+50,67,n_term,10,-0.7158717473347982
RRS+50,67,middle,0,-1.518417869011561
RRS+50,67,middle,1,-1.6995676517486573
RRS+50,67,middle,2,-0.9774583975474039
RRS+50,67,middle,3,-0.4686432202657064
RRS+50,67,middle,4,-0.32398548126220705
RRS+50,67,middle,5,0.11253556410471598
RRS+50,67,middle,6,0.1466805617014567
RRS+50,67,middle,7,0.1483270565668742
RRS+50,67,middle,8,0.15283946990966796
RRS+50,67,middle,9,0.057647355397542316
RRS+50,67,middle,10,-0.609182580312093
RRS+50,67,c_term,0,-1.5536908626556396
RRS+50,67,c_term,1,-1.7852473258972168
RRS+50,67,c_term,2,-0.8049350023269654
RRS+50,67,c_term,3,-0.3891361554463704
RRS+50,67,c_term,4,-0.12085259755452474
RRS+50,67,c_term,5,0.3501832723617554
RRS+50,67,c_term,6,0.16368741989135743
RRS+50,67,c_term,7,0.17021576563517252
RRS+50,67,c_term,8,0.30721362431844074
RRS+50,67,c_term,9,0.026781272888183594
RRS+50,67,c_term,10,-0.14823856353759765
RRS+50,68,prefix,0,-1.1286976099014283
RRS+50,68,prefix,1,-0.9940505901972453
RRS+50,68,prefix,2,-1.0729542096455893
RRS+50,68,prefix,3,-0.9323188781738281
RRS+50,68,prefix,4,-0.7796278635660807
RRS+50,68,prefix,5,-0.663080898920695
RRS+50,68,prefix,6,-0.7340809424718221
RRS+50,68,prefix,7,-0.7305900732676188
RRS+50,68,prefix,8,-0.657600466410319
RRS+50,68,prefix,9,-0.5960134983062744
RRS+50,68,prefix,10,-0.9247762521107992
RRS+50,68,n_term,0,-1.3621628761291504
RRS+50,68,n_term,1,-1.655789073308309
RRS+50,68,n_term,2,-0.692067543665568
RRS+50,68,n_term,3,-0.4086415926615397
RRS+50,68,n_term,4,-0.15631831487019857
RRS+50,68,n_term,5,-0.08817334175109863
RRS+50,68,n_term,6,-0.08837270736694336
RRS+50,68,n_term,7,-0.11645962397257487
RRS+50,68,n_term,8,0.00281829833984375
RRS+50,68,n_term,9,-0.1557699203491211
RRS+50,68,n_term,10,-0.36301453908284503
RRS+50,68,middle,0,-1.4039271940787634
RRS+50,68,middle,1,-1.6533247232437134
RRS+50,68,middle,2,-0.9508374849955241
RRS+50,68,middle,3,-0.6723575592041016
RRS+50,68,middle,4,-0.530249563852946
RRS+50,68,middle,5,0.07600202560424804
RRS+50,68,middle,6,-0.09221684137980143
RRS+50,68,middle,7,-0.14786914189656575
RRS+50,68,middle,8,-0.016887696584065755
RRS+50,68,middle,9,-0.1562265396118164
RRS+50,68,middle,10,-0.05101070404052734
RRS+50,68,c_term,0,-1.6553267071644464
RRS+50,68,c_term,1,-2.0380846738815306
RRS+50,68,c_term,2,-0.9186609347661336
RRS+50,68,c_term,3,-0.5383159001668294
RRS+50,68,c_term,4,-0.19924802780151368
RRS+50,68,c_term,5,0.1202937126159668
RRS+50,68,c_term,6,-0.21338357925415039
RRS+50,68,c_term,7,-0.27785615921020507
RRS+50,68,c_term,8,-0.0933931032816569
RRS+50,68,c_term,9,-0.2507557233174642
RRS+50,68,c_term,10,-0.3173790613810221
RRS+50,69,prefix,0,-1.3161307156085968
RRS+50,69,prefix,1,-1.2488836656014124
RRS+50,69,prefix,2,-1.0848259846369426
RRS+50,69,prefix,3,-1.037276856104533
RRS+50,69,prefix,4,-1.0283130566279093
RRS+50,69,prefix,5,-1.0688207149505615
RRS+50,69,prefix,6,-1.1659879604975383
RRS+50,69,prefix,7,-1.152601663271586
RRS+50,69,prefix,8,-1.0680095434188843
RRS+50,69,prefix,9,-0.8474543730417887
RRS+50,69,prefix,10,-0.9977810541788737
RRS+50,69,n_term,0,-1.2650816639264424
RRS+50,69,n_term,1,-1.3429982741673787
RRS+50,69,n_term,2,-0.9324939568837484
RRS+50,69,n_term,3,-0.7455416679382324
RRS+50,69,n_term,4,-0.6094504356384277
RRS+50,69,n_term,5,-0.8836930513381958
RRS+50,69,n_term,6,-1.2239569187164308
RRS+50,69,n_term,7,-0.9380062739054362
RRS+50,69,n_term,8,-0.997650130589803
RRS+50,69,n_term,9,-0.9060511906941732
RRS+50,69,n_term,10,-0.978446102142334
RRS+50,69,middle,0,-1.8981202721595765
RRS+50,69,middle,1,-2.056738511721293
RRS+50,69,middle,2,-1.2612756649653116
RRS+50,69,middle,3,-0.5829591751098633
RRS+50,69,middle,4,-0.3445891380310059
RRS+50,69,middle,5,-0.39914687871932986
RRS+50,69,middle,6,-0.5244363784790039
RRS+50,69,middle,7,-0.4194770574569702
RRS+50,69,middle,8,-0.3097196578979492
RRS+50,69,middle,9,-0.4790921131769816
RRS+50,69,middle,10,-0.5363419850667318
RRS+50,69,c_term,0,-2.298983407020569
RRS+50,69,c_term,1,-2.4796328008174897
RRS+50,69,c_term,2,-1.2772274335225424
RRS+50,69,c_term,3,-0.6921655972798665
RRS+50,69,c_term,4,-0.5962995847066244
RRS+50,69,c_term,5,-0.411836051940918
RRS+50,69,c_term,6,-0.34967918395996095
RRS+50,69,c_term,7,-0.20917065938313803
RRS+50,69,c_term,8,-0.035235087076822914
RRS+50,69,c_term,9,-0.22022050221761066
RRS+50,69,c_term,10,-0.2870182037353516
RRS+50,70,prefix,0,-1.7749053160349528
RRS+50,70,prefix,1,-1.7623581568400064
RRS+50,70,prefix,2,-1.614524507522583
RRS+50,70,prefix,3,-1.3277992884318033
RRS+50,70,prefix,4,-1.4795029958089192
RRS+50,70,prefix,5,-1.1287562608718873
RRS+50,70,prefix,6,-1.2810086091359456
RRS+50,70,prefix,7,-1.2249597867329916
RRS+50,70,prefix,8,-1.0244421482086181
RRS+50,70,prefix,9,-1.0918633302052816
RRS+50,70,prefix,10,-1.2419621467590332
RRS+50,70,n_term,0,-1.6053900003433228
RRS+50,70,n_term,1,-1.7068155646324157
RRS+50,70,n_term,2,-1.0421967506408691
RRS+50,70,n_term,3,-0.6857888539632161
RRS+50,70,n_term,4,-0.465845266977946
RRS+50,70,n_term,5,-0.2768877347310384
RRS+50,70,n_term,6,-0.14176333745320638
RRS+50,70,n_term,7,-0.1262343724568685
RRS+50,70,n_term,8,0.0772965431213379
RRS+50,70,n_term,9,-0.04065367380777995
RRS+50,70,n_term,10,-0.10886853535970052
RRS+50,70,middle,0,-2.1070747534434
RRS+50,70,middle,1,-2.057128534714381
RRS+50,70,middle,2,-0.7374033451080322
RRS+50,70,middle,3,-0.5711690266927083
RRS+50,70,middle,4,-0.3965776443481445
RRS+50,70,middle,5,-0.15907758076985676
RRS+50,70,middle,6,-0.15503056844075522
RRS+50,70,middle,7,-0.048578770955403645
RRS+50,70,middle,8,0.08271627426147461
RRS+50,70,middle,9,-0.04434051513671875
RRS+50,70,middle,10,0.1010456403096517
RRS+50,70,c_term,0,-2.157718825340271
RRS+50,70,c_term,1,-2.486806035041809
RRS+50,70,c_term,2,-1.204988427956899
RRS+50,70,c_term,3,-0.6272514343261719
RRS+50,70,c_term,4,-0.3062339146931966
RRS+50,70,c_term,5,0.2906253496805827
RRS+50,70,c_term,6,0.11313794453938802
RRS+50,70,c_term,7,0.15421870549519856
RRS+50,70,c_term,8,0.34747788111368816
RRS+50,70,c_term,9,0.1912774085998535
RRS+50,70,c_term,10,-0.1358899434407552
RRS+50,71,prefix,0,-1.3763746579488119
RRS+50,71,prefix,1,-1.3695539951324462
RRS+50,71,prefix,2,-1.40117662747701
RRS+50,71,prefix,3,-1.2198927561442057
RRS+50,71,prefix,4,-1.2329360961914062
RRS+50,71,prefix,5,-0.8756077806154887
RRS+50,71,prefix,6,-1.0038650512695313
RRS+50,71,prefix,7,-0.9642769575119019
RRS+50,71,prefix,8,-0.6291656335194905
RRS+50,71,prefix,9,-0.5876994887987773
RRS+50,71,prefix,10,-1.3673503398895264
RRS+50,71,n_term,0,-1.429952891667684
RRS+50,71,n_term,1,-1.648095158735911
RRS+50,71,n_term,2,-0.9465033531188964
RRS+50,71,n_term,3,-0.6416914304097493
RRS+50,71,n_term,4,-0.3854956309000651
RRS+50,71,n_term,5,-0.5574481248855591
RRS+50,71,n_term,6,-0.8228475491205851
RRS+50,71,n_term,7,-0.6826939741770427
RRS+50,71,n_term,8,-0.4877067724863688
RRS+50,71,n_term,9,-0.3147167523701986
RRS+50,71,n_term,10,-0.40825363794962566
RRS+50,71,middle,0,-0.9993126640717188
RRS+50,71,middle,1,-1.1996986230214437
RRS+50,71,middle,2,-0.7077280203501384
RRS+50,71,middle,3,-0.47371136347452797
RRS+50,71,middle,4,-0.11319882074991862
RRS+50,71,middle,5,-0.22545232772827148
RRS+50,71,middle,6,-0.34369811216990154
RRS+50,71,middle,7,-0.0788545290629069
RRS+50,71,middle,8,0.11646553675333658
RRS+50,71,middle,9,0.183604367574056
RRS+50,71,middle,10,0.07901786168416342
RRS+50,71,c_term,0,-1.5833404223124186
RRS+50,71,c_term,1,-1.818078104654948
RRS+50,71,c_term,2,-0.8292166074117024
RRS+50,71,c_term,3,-0.1994487444559733
RRS+50,71,c_term,4,0.11531629562377929
RRS+50,71,c_term,5,0.39719932874043784
RRS+50,71,c_term,6,0.14666597843170165
RRS+50,71,c_term,7,0.3728679021199544
RRS+50,71,c_term,8,0.4733627637227376
RRS+50,71,c_term,9,0.31468658447265624
RRS+50,71,c_term,10,0.2382769266764323
RRS+50,72,prefix,0,-1.5940589745839437
RRS+50,72,prefix,1,-1.5813994765281678
RRS+50,72,prefix,2,-1.401125399271647
RRS+50,72,prefix,3,-1.2567261536916097
RRS+50,72,prefix,4,-1.136510976155599
RRS+50,72,prefix,5,-0.7524992903073628
RRS+50,72,prefix,6,-1.0213855703671773
RRS+50,72,prefix,7,-0.9580526908238729
RRS+50,72,prefix,8,-0.901349147160848
RRS+50,72,prefix,9,-1.1408673922220867
RRS+50,72,prefix,10,-1.6561703046162923
RRS+50,72,n_term,0,-1.3318817377090455
RRS+50,72,n_term,1,-1.4515200932820638
RRS+50,72,n_term,2,-0.8167640844980876
RRS+50,72,n_term,3,-0.4810072263081869
RRS+50,72,n_term,4,-0.4325354258219401
RRS+50,72,n_term,5,-0.1975893497467041
RRS+50,72,n_term,6,0.044422181447347005
RRS+50,72,n_term,7,0.21088565190633138
RRS+50,72,n_term,8,0.3107576370239258
RRS+50,72,n_term,9,-0.017741839090983074
RRS+50,72,n_term,10,-0.067095152537028
RRS+50,72,middle,0,-1.398373786608378
RRS+50,72,middle,1,-1.4763197978337605
RRS+50,72,middle,2,-0.642882243792216
RRS+50,72,middle,3,-0.6765238761901855
RRS+50,72,middle,4,-0.6330560048421224
RRS+50,72,middle,5,-0.436451784769694
RRS+50,72,middle,6,-0.4829707145690918
RRS+50,72,middle,7,-0.3748447100321452
RRS+50,72,middle,8,-0.31910912195841473
RRS+50,72,middle,9,-0.41560754776000974
RRS+50,72,middle,10,-0.17244529724121094
RRS+50,72,c_term,0,-1.7880952119827271
RRS+50,72,c_term,1,-1.9488109687964121
RRS+50,72,c_term,2,-0.8507365067799886
RRS+50,72,c_term,3,-0.5314460436503092
RRS+50,72,c_term,4,-0.4172056516011556
RRS+50,72,c_term,5,-0.044644769032796225
RRS+50,72,c_term,6,-0.05733499526977539
RRS+50,72,c_term,7,0.002926985422770182
RRS+50,72,c_term,8,0.12306543986002604
RRS+50,72,c_term,9,0.016091156005859374
RRS+50,72,c_term,10,-0.0560914675394694
RRS+50,73,prefix,0,-1.4085254669189453
RRS+50,73,prefix,1,-1.4080621918042502
RRS+50,73,prefix,2,-1.3877172629038492
RRS+50,73,prefix,3,-1.188220469156901
RRS+50,73,prefix,4,-1.1092209180196126
RRS+50,73,prefix,5,-0.8328885674476624
RRS+50,73,prefix,6,-0.870650573571523
RRS+50,73,prefix,7,-0.8885646184285482
RRS+50,73,prefix,8,-0.5306862036387126
RRS+50,73,prefix,9,-0.43116734822591146
RRS+50,73,prefix,10,-1.0594998041788737
RRS+50,73,n_term,0,-1.7144695361455282
RRS+50,73,n_term,1,-1.8863869905471802
RRS+50,73,n_term,2,-1.108639129002889
RRS+50,73,n_term,3,-0.8356349309285481
RRS+50,73,n_term,4,-0.8402386347452799
RRS+50,73,n_term,5,-0.5714661598205566
RRS+50,73,n_term,6,-0.5596091270446777
RRS+50,73,n_term,7,-0.5033442497253418
RRS+50,73,n_term,8,-0.34033120473225914
RRS+50,73,n_term,9,-0.3436937650044759
RRS+50,73,n_term,10,-0.33668266932169594
RRS+50,73,middle,0,-1.654600018262863
RRS+50,73,middle,1,-1.6772524833679199
RRS+50,73,middle,2,-0.9980605125427247
RRS+50,73,middle,3,-0.5777137438456218
RRS+50,73,middle,4,-0.31061277389526365
RRS+50,73,middle,5,-0.35159343083699546
RRS+50,73,middle,6,-0.44093316396077475
RRS+50,73,middle,7,-0.45696372985839845
RRS+50,73,middle,8,-0.4039435386657715
RRS+50,73,middle,9,-0.2073687235514323
RRS+50,73,middle,10,-0.06664816538492839
RRS+50,73,c_term,0,-1.455051020781199
RRS+50,73,c_term,1,-1.7264869113763173
RRS+50,73,c_term,2,-0.7529471556345622
RRS+50,73,c_term,3,-0.25641228357950846
RRS+50,73,c_term,4,0.31795724232991535
RRS+50,73,c_term,5,0.45907990137736004
RRS+50,73,c_term,6,0.19553035100301105
RRS+50,73,c_term,7,0.14514446258544922
RRS+50,73,c_term,8,0.3287090619405111
RRS+50,73,c_term,9,0.22254355748494467
RRS+50,73,c_term,10,-0.015343252817789714
RRS+50,74,prefix,0,-1.0636690060297649
RRS+50,74,prefix,1,-1.0400009155273438
RRS+50,74,prefix,2,-1.0238956292470296
RRS+50,74,prefix,3,-0.8132924397786458
RRS+50,74,prefix,4,-0.6894582907358805
RRS+50,74,prefix,5,-0.11034763654073079
RRS+50,74,prefix,6,-0.17391602198282877
RRS+50,74,prefix,7,0.15141906340916952
RRS+50,74,prefix,8,0.6545797824859619
RRS+50,74,prefix,9,1.1314528226852416
RRS+50,74,prefix,10,0.0912114938100179
RRS+50,74,n_term,0,-1.583944571018219
RRS+50,74,n_term,1,-1.7606924454371133
RRS+50,74,n_term,2,-0.9369558970133464
RRS+50,74,n_term,3,-0.7144545873006185
RRS+50,74,n_term,4,-0.9445851961771647
RRS+50,74,n_term,5,-0.8210084756215413
RRS+50,74,n_term,6,-0.726740550994873
RRS+50,74,n_term,7,-0.3478281021118164
RRS+50,74,n_term,8,-0.20160740216573078
RRS+50,74,n_term,9,-0.254625129699707
RRS+50,74,n_term,10,-0.5660755793253581
RRS+50,74,middle,0,-1.259450356165568
RRS+50,74,middle,1,-1.39942014614741
RRS+50,74,middle,2,-0.7518649419148763
RRS+50,74,middle,3,-0.6788163820902506
RRS+50,74,middle,4,-0.47116408348083494
RRS+50,74,middle,5,-0.49198400775591533
RRS+50,74,middle,6,-0.7988612631956736
RRS+50,74,middle,7,-0.316646146774292
RRS+50,74,middle,8,-0.07052079836527507
RRS+50,74,middle,9,0.19387771288553873
RRS+50,74,middle,10,-0.5369728088378907
RRS+50,74,c_term,0,-1.1173305834333103
RRS+50,74,c_term,1,-1.3026763558387757
RRS+50,74,c_term,2,-0.6251769065856934
RRS+50,74,c_term,3,-0.4086107571919759
RRS+50,74,c_term,4,-0.16923904418945312
RRS+50,74,c_term,5,-0.0023805975914001467
RRS+50,74,c_term,6,-0.05567043622334798
RRS+50,74,c_term,7,0.47680780092875164
RRS+50,74,c_term,8,0.7394864400227864
RRS+50,74,c_term,9,0.6396240870157878
RRS+50,74,c_term,10,-0.4063105583190918
RRS+50,75,prefix,0,-1.338892364501953
RRS+50,75,prefix,1,-1.4284667809804281
RRS+50,75,prefix,2,-1.1804794311523437
RRS+50,75,prefix,3,-0.7127383867899577
RRS+50,75,prefix,4,-0.4127118746439616
RRS+50,75,prefix,5,0.04294912020365397
RRS+50,75,prefix,6,-0.15921565691630046
RRS+50,75,prefix,7,-0.2850285291671753
RRS+50,75,prefix,8,-0.2801698048909505
RRS+50,75,prefix,9,-0.3600050926208496
RRS+50,75,prefix,10,-0.797622553507487
RRS+50,75,n_term,0,-1.4608004959921042
RRS+50,75,n_term,1,-1.6146255652109782
RRS+50,75,n_term,2,-0.8851680119832357
RRS+50,75,n_term,3,-0.5991805712381999
RRS+50,75,n_term,4,-0.3331238428751628
RRS+50,75,n_term,5,-0.06469554901123047
RRS+50,75,n_term,6,-0.1367715835571289
RRS+50,75,n_term,7,-0.12986043294270833
RRS+50,75,n_term,8,0.052657763163248696
RRS+50,75,n_term,9,-0.03092813491821289
RRS+50,75,n_term,10,0.030400848388671874
RRS+50,75,middle,0,-1.723858078320821
RRS+50,75,middle,1,-1.7530946135520935
RRS+50,75,middle,2,-0.9905008395512899
RRS+50,75,middle,3,-0.8315593083699544
RRS+50,75,middle,4,-0.4991324424743652
RRS+50,75,middle,5,0.12986170450846354
RRS+50,75,middle,6,-0.1577954928080241
RRS+50,75,middle,7,-0.0951125144958496
RRS+50,75,middle,8,-0.06113166809082031
RRS+50,75,middle,9,-0.10545024871826172
RRS+50,75,middle,10,0.054701677958170575
RRS+50,75,c_term,0,-2.413922635714213
RRS+50,75,c_term,1,-2.6029858867327373
RRS+50,75,c_term,2,-1.4102127393086752
RRS+50,75,c_term,3,-0.5239083290100097
RRS+50,75,c_term,4,-0.20927340189615887
RRS+50,75,c_term,5,0.03841044108072917
RRS+50,75,c_term,6,-0.1329287846883138
RRS+50,75,c_term,7,-0.0852648417154948
RRS+50,75,c_term,8,0.07600835164388021
RRS+50,75,c_term,9,-0.04948431650797526
RRS+50,75,c_term,10,-0.09710559844970704
RRS+50,76,prefix,0,-1.4153614044189453
RRS+50,76,prefix,1,-1.263212784131368
RRS+50,76,prefix,2,-1.1497094790140787
RRS+50,76,prefix,3,-1.0776936213175456
RRS+50,76,prefix,4,-1.0356908480326334
RRS+50,76,prefix,5,-0.8120998700459798
RRS+50,76,prefix,6,-0.6939797083536784
RRS+50,76,prefix,7,-0.6769733111063639
RRS+50,76,prefix,8,-0.5677692413330078
RRS+50,76,prefix,9,-0.5073662439982096
RRS+50,76,prefix,10,-0.6182141304016113
RRS+50,76,n_term,0,-1.8352851231892904
RRS+50,76,n_term,1,-1.8621700604756672
RRS+50,76,n_term,2,-1.0979180653889975
RRS+50,76,n_term,3,-0.7275140444437663
RRS+50,76,n_term,4,-0.4718001365661621
RRS+50,76,n_term,5,-0.2689541816711426
RRS+50,76,n_term,6,-0.2692412376403809
RRS+50,76,n_term,7,-0.2078555425008138
RRS+50,76,n_term,8,-0.12734670639038087
RRS+50,76,n_term,9,-0.15135504404703776
RRS+50,76,n_term,10,-0.004594484965006511
RRS+50,76,middle,0,-1.7072372496128083
RRS+50,76,middle,1,-2.0012470881144204
RRS+50,76,middle,2,-1.0797753175099691
RRS+50,76,middle,3,-0.4454716682434082
RRS+50,76,middle,4,-0.08664608001708984
RRS+50,76,middle,5,0.10137208302815755
RRS+50,76,middle,6,-0.08566500345865885
RRS+50,76,middle,7,-0.0564568837483724
RRS+50,76,middle,8,0.08910198211669922
RRS+50,76,middle,9,-0.13294788996378581
RRS+50,76,middle,10,-0.29715124766031903
RRS+50,76,c_term,0,-1.514130210876465
RRS+50,76,c_term,1,-1.7732736468315125
RRS+50,76,c_term,2,-0.996899668375651
RRS+50,76,c_term,3,-0.5274877548217773
RRS+50,76,c_term,4,-0.01710351308186849
RRS+50,76,c_term,5,0.08609139124552409
RRS+50,76,c_term,6,-0.20597105026245116
RRS+50,76,c_term,7,-0.16463441848754884
RRS+50,76,c_term,8,-0.12608518600463867
RRS+50,76,c_term,9,-0.3122340838114421
RRS+50,76,c_term,10,-0.08561868667602539
RRS+50,77,prefix,0,-1.6828689217567443
RRS+50,77,prefix,1,-1.8259136517842611
RRS+50,77,prefix,2,-1.4479925473531088
RRS+50,77,prefix,3,-1.113352648417155
RRS+50,77,prefix,4,-1.1479011217753092
RRS+50,77,prefix,5,-0.8677388787269592
RRS+50,77,prefix,6,-0.9298552989959716
RRS+50,77,prefix,7,-0.8641878922780355
RRS+50,77,prefix,8,-0.6930696169535319
RRS+50,77,prefix,9,-0.2974460919698079
RRS+50,77,prefix,10,-0.9705145835876465
RRS+50,77,n_term,0,-1.5319594462712607
RRS+50,77,n_term,1,-1.6491982460021972
RRS+50,77,n_term,2,-0.8990890105565389
RRS+50,77,n_term,3,-0.8010435104370117
RRS+50,77,n_term,4,-0.43455705642700193
RRS+50,77,n_term,5,0.1075812816619873
RRS+50,77,n_term,6,-0.07037782669067383
RRS+50,77,n_term,7,0.058560689290364586
RRS+50,77,n_term,8,0.10423628489176433
RRS+50,77,n_term,9,0.06707824071248372
RRS+50,77,n_term,10,0.14774389266967775
RRS+50,77,middle,0,-1.567882815996806
RRS+50,77,middle,1,-1.6762449622154236
RRS+50,77,middle,2,-0.7686144908269247
RRS+50,77,middle,3,-0.4275268872578939
RRS+50,77,middle,4,0.061778895060221356
RRS+50,77,middle,5,0.24961058298746744
RRS+50,77,middle,6,0.04449440638224284
RRS+50,77,middle,7,0.025092665354410806
RRS+50,77,middle,8,0.202855650583903
RRS+50,77,middle,9,0.07361930211385091
RRS+50,77,middle,10,-0.005082480112711589
RRS+50,77,c_term,0,-1.9856429060300191
RRS+50,77,c_term,1,-2.114683800935745
RRS+50,77,c_term,2,-0.9092921098073323
RRS+50,77,c_term,3,-0.4979588508605957
RRS+50,77,c_term,4,-0.03561255137125651
RRS+50,77,c_term,5,0.40705712636311847
RRS+50,77,c_term,6,0.22335535685221355
RRS+50,77,c_term,7,0.288392162322998
RRS+50,77,c_term,8,0.39602464040120444
RRS+50,77,c_term,9,0.20649242401123047
RRS+50,77,c_term,10,0.07170966466267904
RRS+50,78,prefix,0,-1.4109051903088887
RRS+50,78,prefix,1,-1.3470244298378626
RRS+50,78,prefix,2,-1.4322500705718995
RRS+50,78,prefix,3,-1.2315865198771159
RRS+50,78,prefix,4,-1.0742284138997396
RRS+50,78,prefix,5,-0.9832995891571045
RRS+50,78,prefix,6,-0.9008440971374512
RRS+50,78,prefix,7,-0.9093285242716471
RRS+50,78,prefix,8,-0.8069684982299805
RRS+50,78,prefix,9,-0.667844581604004
RRS+50,78,prefix,10,-0.6440866788228353
RRS+50,78,n_term,0,-1.5794016202290853
RRS+50,78,n_term,1,-1.713021198908488
RRS+50,78,n_term,2,-0.9510336558024088
RRS+50,78,n_term,3,-0.6662005106608073
RRS+50,78,n_term,4,-0.42084331512451173
RRS+50,78,n_term,5,-0.546932315826416
RRS+50,78,n_term,6,-0.6700205485026042
RRS+50,78,n_term,7,-0.465207576751709
RRS+50,78,n_term,8,-0.40594345728556314
RRS+50,78,n_term,9,-0.5693295478820801
